,0
249,자리에서 일어난 아나샤는 감옥 문 앞으로 다가갔다. 그러곤 머리에 꽂고 있던 머리핀을 손에 쥐고서 장식이 달리지 않은 끝부분을 열쇠구멍에 끼워 넣었다.
250,"몇 번을 돌려댔을까, 철컥 하고 구멍 안에서 작은 소리가 났다. 아나샤는 보란 듯이 활짝 감옥 문을 열어젖히고서 밖으로 걸어 나왔다."
251,“문 밖에서 수면향을 피우고 있을지도 모르니까 코랑 입은 가리는 게 좋을 것 같아요.”
252,아나샤는 제 옆으로 다가온 사내를 돌아보며 말했다. 그는 입고 있는 튜닉의 아랫자락을 길게 찢어내었다.
253,아나샤도 따라서 원피스 자락을 쥐었지만 생각보다 찢는 것은 쉽지 않았다. 끙끙대며 애꿎은 원피스만 쥐어짜낼 때였다.
254,“위험하니 안에서 기다리십시오.”
255,“혼자 싸울 수 있어요? 검도 없잖아요.”
256,“괜찮습니다.”
257,표정 변화 없는 담담한 얼굴로 남자는 그렇게 말했다.
258,"“음, 알겠어요. 그럼 피해있을게요.”"
259,무기도 없으니 나서는 것보다는 물러서있는 게 나을 것 같았다. 아나샤가 뒤로 물러서자 리히르트는 걸음을 옮겨 철문으로 다가갔다.
260,잠시 문밖의 기척을 살피던 그는 문고리를 쥐었다. 최대한 소리 없이 열 생각이었으나 철문의 이음새에서 끼익 대는 소음이 울려 퍼졌다.
261,그녀의 말대로 문밖에는 두 명의 보초가 서있었다. 가장 가까이에 서있던 적 하나가 검을 뽑아들려고 하자 리히르트는 곧바로 적의 팔을 붙잡아 반대로 꺾었다.
262,그리고 적의 허리춤에 걸려있던 검을 뽑아들어 적의 복부에 찔러 넣었다. 배를 관통한 검을 뽑아든 그는 곧바로 달려드는 적까지 단숨에 베어내었다.
263,그가 붉은 피가 묻은 검을 허공에 한번 털어낼 때였다. 철문이 열리며 그 사이로 작은 머리가 내밀어졌다.
264,“다 해치웠어요?”
265,"그 물음에 그는 대답 대신에 쓰러져있는 시신 두 구에 눈길을 주었다. 아나샤는 오, 하고 의미 없는 소리를 내고서 코를 킁킁거렸다."
266,“여기는 향을 피우지 않았네요. 놈들이 돌아오기 전에 얼른 나가요.”
267,아나샤의 재촉에 리히르트는 걸음을 옮겼다. 두 사람은 위층으로 올라가는 계단을 발견하고 위로 올라갔다.
268,^^^
269,새로 오신 단장님
270,
271,“잠깐만요.”
272,문을 열고 막 바깥으로 빠져나가려던 순간이었다. 아나샤가 그를 붙잡았다. 동시에 문밖에서 발소리가 들려오자 리히르트는 검 손잡이를 고쳐 쥐며 아나샤에게 눈짓했다.
273,“뒤로 물러나십시오.”
274,그의 말이 끝나기 무섭게 바깥에선 여러 명의 사내들이 들이닥쳤다. 가장 먼저 건물 안으로 들어선 남자는 서있는 두 사람을 발견하고는 검을 빼들었다. 이어서 다섯 명의 사내들이 각자 무기를 꺼내들고 리히르트를 향해 달려들었다.
275,모두 그에게 달려들어 홀로 남게 된 아나샤는 자연스레 동떨어진 채 그들의 전투를 구경하게 되었다.
276,"숫자로 보면 불리한 상황이겠지만, 실제로 불리한 쪽은 반대였다. 순식간에 세 명을 해치운 리히르트는 도망치려는 두 명의 등을 차례대로 베어내었다."
277,"그 살벌한 위력에 남은 두 명은 서로 눈치를 보며 양공을 시도했다. 한 명은 리히르트의 정면으로 달려들고, 다른 한 명은 그 반대 방향에서 공격을 시도한 것이다."
278,"“큭!…,”"
279,그러나 정면에서 달려들던 남자가 쉽사리 베이면서 남은 한 명은 이도저도 할 수 없는 상황이 되었다. 그는 재빠르게 목표물을 바꿨다. 백금발의 사내가 아닌 그 옆에 떨어져서있는 작은 여자에게로 달려든 것이다.
280,“움직이지 마!”
281,아나샤는 자신의 팔을 우악스럽게 잡아채는 손길에 미처 반항할 새도 없이 끌려가야만 했다. 동시에 목에서 느껴지는 따끔한 고통에 눈을 느릿하게 감았다 떴다.
282,피로 흥건한 검을 아래로 늘어뜨린 백금발의 사내는 모든 움직임을 멈춘 채 자신을 바라보고 있었다. 아나샤는 눈동자를 굴려 아래를 바라보았다. 짧은 길이의 칼이 제 목을 겨누고 있었다.
283,“당장 그 검 버려! 이 여자가 죽는 꼴 보고 싶지 않으면!!”
284,‘...살다보니 붙잡히는 일도 다 있네.'
285,"고작 며칠 쉬었다고 그새 몸이 둔해진 걸까. 목숨을 위협받고 있다는 사실보다는 누군가에게 붙잡혀있다는 사실에 아나샤는 큰 충격을 받았다. 홀로 비틀대며 생각에 잠겨있을 때였다. 툭, 하는 소리가 들려오자 아나샤는 다시 앞을 바라보았다."
286,백금발의 사내는 스스로 검을 바닥에 떨어뜨린 채였다. 본인의 목숨이 위험할지도 모르는데도 이름 모를 저를 살리겠다고 그 야비한 말에 따른 것이다.
287,"“검을 이쪽으로 차라. 허튼 수작부리면…,”"
288,목에서 살짝 칼날이 떨어진 순간이었다. 아나샤는 그 틈을 노려 힘껏 위로 뛰었다.
289,"“순순히 양손을, 컥!!”"
290,아나샤의 머리에 턱을 세차게 부딪친 남자가 뒤로 물러서며 단검을 떨어뜨렸다. 단검이 바닥에 닿기 전 아나샤는 발을 뻗어 발등으로 손잡이 부분을 차올렸다.
291,"팽그르르, 허공에서 몇 바퀴 돈 단검은 정확히 그녀의 손에 착지했다. 아나샤는 몸을 뒤로 돌리며 남자의 턱 아래를 단검으로 그었다. 목을 부여잡은 채 비틀대던 남자는 얼마안가 바닥에 쓰러졌다."
292,그 모습을 바라보던 아나샤가 별안간 홱 고개를 돌렸다.
293,“검을 버리다니 미쳤어요! 절 죽이고 그쪽한테 덤벼들면 어쩔 뻔했어요!”
294,성큼성큼 리히르트를 향해 다가간 아나샤는 눈을 부릅뜨고 그를 쏘아보았다. 묵묵히 그녀를 내려다보던 리히르트가 뒤늦게 입을 열었다.
295,“괜찮습니까?”
296,“저야 보다시피 멀쩡하죠.”
297,“목에 피가 흐릅니다.”
298,그제야 아나샤는 제 목에 손을 가져갔다. 조금 피가 흘렀을 뿐이었지만 남자는 자신의 목에서 눈을 떼지 못했다.
299,"“이 정도는 뭐, 금방 나아요. 그보다 선배로서 충고하는데 절대 검을 버리는 짓은 하지 마요.”"
300,“…그대는 기사입니까?”
301,“맞아요. 황실 제5기사단 소속이에요.”
302,직업 특성상 ‘나 첩자예요’하고 당당히 말할 순 없는 노릇이었다. 아나샤는 그에게서 등을 돌리고서 먼저 문 밖으로 걸음을 옮겼다.
303,나른한 햇살이 머리위로 쏟아져 내렸다. 아나샤는 이제야 든 안도감에 크게 한숨을 내쉬었다. 옷에 묻은 검은 먼지를 털어내던 그녀는 뒤에서 들려오는 발소리에 입을 열었다.
304,“그쪽은 어디 소속이에요? 임무도 도와줬는데 그 정도는 알려줄 수 있잖아요.”
305,하지만 들려오는 대답은 없었다.
306,"“치사하게, 정말 안 알려줄 거예요?”"
307,"아나샤는 걸음을 멈추고 그를 돌아보았다. 어느새 바로 뒤에 와있는 남자의 몸에서 은은한 향이 맡아졌다. 피 비린내와 섞이지 않은, 시원하면서도 차분한 느낌의 향이었다."
308,“다시 만날 수 있을 겁니다.”
309,“네?”
310,고개를 든 아나샤는 그게 무슨 뜻인지 물었으나 남자는 대답해주지 않았다. 그냥 밝히고 싶지 않아 딴소리를 하는 것이라 여긴 그녀는 부루퉁하게 입술을 내밀었다.
311,그것도 잠시 아나샤는 남자에게 손을 내밀었다.
312,“짧지만 만나서 반가웠어요. 전 여기서 이만 빠질게요. 아래에 갇혀있는 사람들 잘 부탁해요.”
313,"“오늘 있었던 일은,”"
314,“다른 사람들에게는 절대 비밀이죠?”
315,“…….”
316,“남의 임무를 떠벌리고 다닐 정도로 가볍진 않거든요. 이래봬도 입 무거워요.”
317,맞잡은 손을 푼 아나샤는 “그럼.”하고 짧은 인사를 남기고서 벽을 타넘었다. 여인이 사라진 자리를 바라보던 리히르트는 뒤늦게 몸을 돌렸다. 다시 건물 안으로 들어가려할 때 그의 시야에 무언가가 들어왔다.
318,바닥 위에서 작게 반짝거리는 그것은 다름 아닌 머리핀이었다. 여인이 감옥 문을 열 때 사용했던 것이었다.
319,리히르트는 몸을 숙여 머리핀을 주웠다. 곧 만날 테니 그때 전해주어야겠다고 생각하는 동안 그 자신도 모르게 입가에 희미한 미소가 맺혔으나 그는 그 사실을 끝내 알아차리지 못했다.
320,
321,
322,
323,[작품후기]
324,선추코 감사합니다! :D
325,내일도 연참으로 돌아올게요~
326,^^^
327,새로 오신 단장님
328,
329,눈부신 샹들리에 빛이 쏟아져 내리는 화려한 공간이었다. 그 중앙에 두 남자가 마주보고 앉아있었다.
330,한 명은 이 공간의 주인답게 화려한 금발을 가진 황태자 에르디온이었다. 그는 보고서에서 시선을 떼고 고개를 들었다. 그리고 자신의 맞은편에 앉아있는 사내를 바라보며 만족스러운 미소를 띠었다.
331,“혼자서 인신매매 근거지 하나를 절멸시킬 줄이야. 그대의 무공은 늘 상상을 초월하는군.”
332,“아닙니다.”
333,"대답한 사내는 웨일그레슬 공작, 리히르트였다. 그가 황태자의 부름을 받고 수도로 올라온 지 이제 나흘 째였다. 그동안 리히르트는 비밀리에 내려진 임무를 수행했었다."
334,“겸양 떨 것 없어. 자네 실력은 내가 가장 잘 아니까.”
335,"약 3년 전, 북쪽 변방의 전투에 참가한 에르디온은 그가 싸우는 모습을 직접 보았었다."
336,거친 북방의 땅에서 수없이 많은 침탈을 막아온 자답게 그의 검법은 오로지 빠른 살생을 목표로 했었다. 피를 뒤집어쓰고 무자비하게 적들을 베어내던 모습은 멀끔한 이목구비도 잊게 만들 정도였다.
337,"그의 성정이 냉혹하고 잔인하다고 얘기하는 이들도 있다지만, 에르디온은 그래서 그가 더욱 마음에 들었다."
338,무엇보다도 웨일그레슬 공작은 과묵하면서도 청렴했다. 무표정한 그를 대하기 어려워하는 자들이 대부분이고 심지어는 두려워한다지만 알고 보면 그만큼 대하기 쉬운 자도 없었다. 특히나 일적으로는.
339,“수고 많았어. 웨일그레슬 공. 그대의 공을 치하하며 한 잔 따라주지.”
340,“감사합니다.”
341,그는 그저 무심한 낯으로 대답할 뿐이었다. 그의 얼굴 어디에서도 작은 기쁨이나 뿌듯함 따위의 감정은 찾아볼 수 없었다. 수도의 귀족들은 이 한 잔을 받기 위해 제게 온갖 아부를 떠는데 참으로 돌 같은 사내가 아닐 수 없었다.
342,“그대는 내 계획에 꼭 필요한 사람이야. 정말 몇 안 되는 신뢰할 수 있는 이라는 소리이기도 해.”
343,에르디온은 황금색 술잔을 들어 입에 가져갔다. 잠시 묵묵히 술을 들이켜던 그는 술잔을 내려놓았다.
344,“이제는 중앙귀족들 중 부패하지 않은 가문을 찾아내는 게 더 힘들 정도야. 아마 나를 지지하는 세력 안에도 있을 테지.”
345,지금도 수도 외곽 지역에선 버젓이 범죄가 일어나고 있었다. 수도 귀족들의 자본과 연줄이 닿아있는 매음굴을 중심으로 은밀히 노예와 마약 거래가 이어지고 있으니 범죄의 온상이나 다름없는 것이다.
346,더 이상은 제국의 곯은 부분을 방치해둘 수는 없었다. 즉위 후 부패한 세력들을 가차 없이 엄단할 것이라는 결심은 변함이 없었다. 그러기 위해선 우선 믿을 수 있는 자들을 골라내는 것이 중요했다.
347,“표적이 되었단 걸 안 이상 관련된 귀족들은 몇 달간은 잠잠하게 몸을 사리고 있겠지. 제 몸은 누구보다 잘 챙기는 이들이니 말이야. 그동안 나는 배후세력들을 알아내는데 주력을 기할 생각이야.”
348,결심이 느껴지는 단호한 목소리로 에르디온은 말했다. 그리고 부드러운 듯 강한 눈빛으로 눈앞에 있는 자를 응시했다.
349,“그러니 자네가 고생 좀 해줘야겠어. 제5기사단의 새 단장으로서 말이야.”
350,“맡겨주십시오.”
351,"리히르트는 고개를 숙여 대답했다. 하지만 그 무심한 목소리에서 충심은 조금도 찾아볼 수 없었다. 그가 단장직을 받아들인 것은 어디까지나 황실의 명령에 의해서였을 뿐, 그 외에 다른 이유는 없었다."
352,수도의 귀족들은 그렇게 여기지 않았지만 말이다. 무력과 재력으로도 모자라 권력에까지 손을 뻗으려한다고 여겼다. 사교계에서는 이미 웨일그레슬 공작의 중앙 진출에 대한 얘기로 떠들썩했다.
353,하지만 당사자 리히르트는 태연했다. 세간은커녕 바로 옆 주변에도 무신경한 그였으니 그 사실을 알 턱이 없는 것이다.
354,그저 황실 제5기사단과 연관된 한 여인이 머릿속에 잠시 떠올랐다 사라질 뿐이었다.
355,*
356,리히르트 폰 웨일그레슬. 오늘 새로이 기사단 단장직에 부임한 사내의 이름이었다.
357,"수도와는 연이 없는 먼 북방영지의 주인답게 들리는 소문은 매우 적었다. 물론 그 소문조차 북쪽의 넓은 영토를 다스린다는 것, 수없이 많은 이민족의 침탈을 막고 국경선을 지켜내어 젊은 나이에 쌓아온 무공이 대단하다는 등의 소문이었다."
358,"크리스는 그렇게 대단하고 잘난 귀족일수록 사적인 흠이 크다고 믿었다. 예를 들어, 가령 성격이라거나 성품, 성미 말이다."
359,그리고 기사단에 막 도착한 ‘리히르트 폰 웨일그레슬’의 실물을 마주한 순간 더 강하게 믿고 싶어졌다.
360,수도에 잘생겼다고 소문이 난 귀족사내들을 단번에 깔아뭉개고 남을 만큼의 미남자였다. 같은 남자가 봐도 잠시 넋을 잃고 보게 만드는 재주가 있었다.
